id,food_name_canonical,scenario_input,scenario_type,language,category,region,preparation_variant,portion_unit,typical_portion,expected_resolved_food
RIF_13874,Jalebi,raat me 100g jalebi khaya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_13875,Jalebi,maine raat me 100g jalebi liya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_13876,Jalebi,aaj raat me 100g jalebi,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_13877,Jalebi,raat time: 100g jalebi khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_13878,Sukhdi,had 2 pieces (60g) sukhdi for breakfast,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13879,Sukhdi,ate 2 pieces (60g) sukhdi in breakfast,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13880,Sukhdi,logged 2 pieces (60g) sukhdi for today's breakfast,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13881,Sukhdi,breakfast: 2 pieces (60g) sukhdi,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13882,Sukhdi,finished 2 pieces (60g) sukhdi at breakfast,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13883,Sukhdi,savare 2 pieces (60g) sukhdi khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13884,Sukhdi,savare ma 2 pieces (60g) sukhdi lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13885,Sukhdi,aaje savare ma 2 pieces (60g) sukhdi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13886,Sukhdi,savare nasto: 2 pieces (60g) sukhdi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13887,Sukhdi,raatre jemva ma 2 pieces (60g) sukhdi lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13888,Sukhdi,subah me 2 pieces (60g) sukhdi khaya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13889,Sukhdi,maine subah me 2 pieces (60g) sukhdi liya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13890,Sukhdi,aaj subah me 2 pieces (60g) sukhdi,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13891,Sukhdi,subah time: 2 pieces (60g) sukhdi khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13892,Sukhdi,subah nashte me 2 pieces (60g) sukhdi liya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13893,Sukhdi,had 2 pieces (60g) sukhdi for lunch,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13894,Sukhdi,ate 2 pieces (60g) sukhdi in lunch,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13895,Sukhdi,logged 2 pieces (60g) sukhdi for today's lunch,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13896,Sukhdi,lunch: 2 pieces (60g) sukhdi,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13897,Sukhdi,finished 2 pieces (60g) sukhdi at lunch,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13898,Sukhdi,bapore 2 pieces (60g) sukhdi khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13899,Sukhdi,bapore ma 2 pieces (60g) sukhdi lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13900,Sukhdi,aaje bapore ma 2 pieces (60g) sukhdi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13901,Sukhdi,dophar me 2 pieces (60g) sukhdi khaya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13902,Sukhdi,maine dophar me 2 pieces (60g) sukhdi liya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13903,Sukhdi,aaj dophar me 2 pieces (60g) sukhdi,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13904,Sukhdi,dophar time: 2 pieces (60g) sukhdi khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13905,Sukhdi,had 2 pieces (60g) sukhdi for snack,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13906,Sukhdi,ate 2 pieces (60g) sukhdi in snack,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13907,Sukhdi,logged 2 pieces (60g) sukhdi for today's snack,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13908,Sukhdi,snack: 2 pieces (60g) sukhdi,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13909,Sukhdi,finished 2 pieces (60g) sukhdi at snack,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13910,Sukhdi,sanju / nasto 2 pieces (60g) sukhdi khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13911,Sukhdi,sanju / nasto ma 2 pieces (60g) sukhdi lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13912,Sukhdi,aaje sanju / nasto ma 2 pieces (60g) sukhdi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13913,Sukhdi,shaam me 2 pieces (60g) sukhdi khaya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13914,Sukhdi,maine shaam me 2 pieces (60g) sukhdi liya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13915,Sukhdi,aaj shaam me 2 pieces (60g) sukhdi,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13916,Sukhdi,shaam time: 2 pieces (60g) sukhdi khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13917,Sukhdi,had 2 pieces (60g) sukhdi for dinner,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13918,Sukhdi,ate 2 pieces (60g) sukhdi in dinner,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13919,Sukhdi,logged 2 pieces (60g) sukhdi for today's dinner,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13920,Sukhdi,dinner: 2 pieces (60g) sukhdi,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13921,Sukhdi,finished 2 pieces (60g) sukhdi at dinner,conversational_meal_logging,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13922,Sukhdi,raatre 2 pieces (60g) sukhdi khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13923,Sukhdi,raatre ma 2 pieces (60g) sukhdi lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13924,Sukhdi,aaje raatre ma 2 pieces (60g) sukhdi,conversational_meal_logging,Gujlish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13925,Sukhdi,raat me 2 pieces (60g) sukhdi khaya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13926,Sukhdi,maine raat me 2 pieces (60g) sukhdi liya,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13927,Sukhdi,aaj raat me 2 pieces (60g) sukhdi,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13928,Sukhdi,raat time: 2 pieces (60g) sukhdi khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_13929,Kheer,had 1 bowl (150g) kheer for breakfast,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13930,Kheer,ate 1 bowl (150g) kheer in breakfast,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13931,Kheer,logged 1 bowl (150g) kheer for today's breakfast,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13932,Kheer,breakfast: 1 bowl (150g) kheer,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13933,Kheer,finished 1 bowl (150g) kheer at breakfast,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13934,Kheer,savare 1 bowl (150g) kheer khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13935,Kheer,savare ma 1 bowl (150g) kheer lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13936,Kheer,aaje savare ma 1 bowl (150g) kheer,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13937,Kheer,savare nasto: 1 bowl (150g) kheer,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13938,Kheer,raatre jemva ma 1 bowl (150g) kheer lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13939,Kheer,subah me 1 bowl (150g) kheer khaya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13940,Kheer,maine subah me 1 bowl (150g) kheer liya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13941,Kheer,aaj subah me 1 bowl (150g) kheer,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13942,Kheer,subah time: 1 bowl (150g) kheer khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13943,Kheer,subah nashte me 1 bowl (150g) kheer liya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13944,Kheer,had 1 bowl (150g) kheer for lunch,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13945,Kheer,ate 1 bowl (150g) kheer in lunch,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13946,Kheer,logged 1 bowl (150g) kheer for today's lunch,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13947,Kheer,lunch: 1 bowl (150g) kheer,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13948,Kheer,finished 1 bowl (150g) kheer at lunch,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13949,Kheer,bapore 1 bowl (150g) kheer khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13950,Kheer,bapore ma 1 bowl (150g) kheer lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13951,Kheer,aaje bapore ma 1 bowl (150g) kheer,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13952,Kheer,dophar me 1 bowl (150g) kheer khaya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13953,Kheer,maine dophar me 1 bowl (150g) kheer liya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13954,Kheer,aaj dophar me 1 bowl (150g) kheer,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13955,Kheer,dophar time: 1 bowl (150g) kheer khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13956,Kheer,had 1 bowl (150g) kheer for snack,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13957,Kheer,ate 1 bowl (150g) kheer in snack,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13958,Kheer,logged 1 bowl (150g) kheer for today's snack,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13959,Kheer,snack: 1 bowl (150g) kheer,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13960,Kheer,finished 1 bowl (150g) kheer at snack,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13961,Kheer,sanju / nasto 1 bowl (150g) kheer khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13962,Kheer,sanju / nasto ma 1 bowl (150g) kheer lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13963,Kheer,aaje sanju / nasto ma 1 bowl (150g) kheer,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13964,Kheer,shaam me 1 bowl (150g) kheer khaya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13965,Kheer,maine shaam me 1 bowl (150g) kheer liya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13966,Kheer,aaj shaam me 1 bowl (150g) kheer,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13967,Kheer,shaam time: 1 bowl (150g) kheer khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13968,Kheer,had 1 bowl (150g) kheer for dinner,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13969,Kheer,ate 1 bowl (150g) kheer in dinner,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13970,Kheer,logged 1 bowl (150g) kheer for today's dinner,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13971,Kheer,dinner: 1 bowl (150g) kheer,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13972,Kheer,finished 1 bowl (150g) kheer at dinner,conversational_meal_logging,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13973,Kheer,raatre 1 bowl (150g) kheer khadhi,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13974,Kheer,raatre ma 1 bowl (150g) kheer lidhu,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13975,Kheer,aaje raatre ma 1 bowl (150g) kheer,conversational_meal_logging,Gujlish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13976,Kheer,raat me 1 bowl (150g) kheer khaya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13977,Kheer,maine raat me 1 bowl (150g) kheer liya,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13978,Kheer,aaj raat me 1 bowl (150g) kheer,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13979,Kheer,raat time: 1 bowl (150g) kheer khaya tha,conversational_meal_logging,Hinglish,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_13980,Apple,had 1 piece (150g) apple for breakfast,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13981,Apple,ate 1 piece (150g) apple in breakfast,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13982,Apple,logged 1 piece (150g) apple for today's breakfast,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13983,Apple,breakfast: 1 piece (150g) apple,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13984,Apple,finished 1 piece (150g) apple at breakfast,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13985,Apple,savare 1 piece (150g) safarjan khadhi,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13986,Apple,savare ma 1 piece (150g) safarjan lidhu,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13987,Apple,aaje savare ma 1 piece (150g) safarjan,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13988,Apple,savare nasto: 1 piece (150g) safarjan,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13989,Apple,raatre jemva ma 1 piece (150g) safarjan lidhu,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13990,Apple,subah me 1 piece (150g) seb khaya,conversational_meal_logging,Hinglish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13991,Apple,maine subah me 1 piece (150g) seb liya,conversational_meal_logging,Hinglish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13992,Apple,aaj subah me 1 piece (150g) seb,conversational_meal_logging,Hinglish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13993,Apple,subah time: 1 piece (150g) seb khaya tha,conversational_meal_logging,Hinglish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13994,Apple,subah nashte me 1 piece (150g) seb liya,conversational_meal_logging,Hinglish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13995,Apple,had 1 piece (150g) apple for lunch,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13996,Apple,ate 1 piece (150g) apple in lunch,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13997,Apple,logged 1 piece (150g) apple for today's lunch,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13998,Apple,lunch: 1 piece (150g) apple,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_13999,Apple,finished 1 piece (150g) apple at lunch,conversational_meal_logging,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_14000,Apple,bapore 1 piece (150g) safarjan khadhi,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_14001,Apple,bapore ma 1 piece (150g) safarjan lidhu,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_14002,Apple,aaje bapore ma 1 piece (150g) safarjan,conversational_meal_logging,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
